ProductId,ItemCode,ItemDescription,FamilyName,GroupHeader,MainGroup,SubGroup1,SubGroup2,SubGroup3,SubGroup4,SubGroup5,SubGroup6,SubGroup7,SubGroup8,ProductFamily,ItemPurchaseType,Price in USD - P.Y,Price in USD - C.Y,Price in INR - P.Y,Price in INR - C.Y,AnnexureId,UnitofMeasures,EDApplicable,VATApplicable,PackageType,VariantCode,VariantDescription,BelongsTo,,,,
1319,A10C290065-,Knee Space Panel, 29H x 00D x 65L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"29"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1320,A10C290066-,Knee Space Panel, 29H x 00D x 66L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"29"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1321,A10C290067-,Knee Space Panel, 29H x 00D x 67L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"29"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1322,A10C290068-,Knee Space Panel, 29H x 00D x 68L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"29"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1323,A10C290069-,Knee Space Panel, 29H x 00D x 69L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"29"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1324,A10C290070-,Knee Space Panel, 29H x 00D x 70L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"29"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1325,A10C290071-,Knee Space Panel, 29H x 00D x 71L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"29"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1326,A10C290072-,Knee Space Panel, 29H x 00D x 72L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"29"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1327,A10C310015-,Knee Space Panel, 31H x 00D x 15L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1328,A10C310016-,Knee Space Panel, 31H x 00D x 16L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1329,A10C310017-,Knee Space Panel, 31H x 00D x 17L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1330,A10C310018-,Knee Space Panel, 31H x 00D x 18L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1331,A10C310019-,Knee Space Panel, 31H x 00D x 19L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1332,A10C310020-,Knee Space Panel, 31H x 00D x 20L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1333,A10C310021-,Knee Space Panel, 31H x 00D x 21L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1334,A10C310022-,Knee Space Panel, 31H x 00D x 22L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1335,A10C310023-,Knee Space Panel, 31H x 00D x 23L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1336,A10C310024-,Knee Space Panel, 31H x 00D x 24L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1337,A10C310025-,Knee Space Panel, 31H x 00D x 25L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1338,A10C310026-,Knee Space Panel, 31H x 00D x 26L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1339,A10C310027-,Knee Space Panel, 31H x 00D x 27L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1340,A10C310028-,Knee Space Panel, 31H x 00D x 28L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1341,A10C310029-,Knee Space Panel, 31H x 00D x 29L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1342,A10C310030-,Knee Space Panel, 31H x 00D x 30L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1343,A10C310031-,Knee Space Panel, 31H x 00D x 31L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1344,A10C310032-,Knee Space Panel, 31H x 00D x 32L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1345,A10C310033-,Knee Space Panel, 31H x 00D x 33L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1346,A10C310034-,Knee Space Panel, 31H x 00D x 34L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1347,A10C310035-,Knee Space Panel, 31H x 00D x 35L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1348,A10C310036-,Knee Space Panel, 31H x 00D x 36L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1349,A10C310037-,Knee Space Panel, 31H x 00D x 37L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1350,A10C310038-,Knee Space Panel, 31H x 00D x 38L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1351,A10C310039-,Knee Space Panel, 31H x 00D x 39L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1352,A10C310040-,Knee Space Panel, 31H x 00D x 40L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1353,A10C310041-,Knee Space Panel, 31H x 00D x 41L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1354,A10C310042-,Knee Space Panel, 31H x 00D x 42L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1355,A10C310043-,Knee Space Panel, 31H x 00D x 43L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1356,A10C310044-,Knee Space Panel, 31H x 00D x 44L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1357,A10C310045-,Knee Space Panel, 31H x 00D x 45L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1358,A10C310046-,Knee Space Panel, 31H x 00D x 46L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1359,A10C310047-,Knee Space Panel, 31H x 00D x 47L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1360,A10C310048-,Knee Space Panel, 31H x 00D x 48L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1361,A10C310049-,Knee Space Panel, 31H x 00D x 49L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1362,A10C310050-,Knee Space Panel, 31H x 00D x 50L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1363,A10C310051-,Knee Space Panel, 31H x 00D x 51L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1364,A10C310052-,Knee Space Panel, 31H x 00D x 52L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1365,A10C310053-,Knee Space Panel, 31H x 00D x 53L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1366,A10C310054-,Knee Space Panel, 31H x 00D x 54L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1367,A10C310055-,Knee Space Panel, 31H x 00D x 55L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1368,A10C310056-,Knee Space Panel, 31H x 00D x 56L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1369,A10C310057-,Knee Space Panel, 31H x 00D x 57L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1370,A10C310058-,Knee Space Panel, 31H x 00D x 58L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1371,A10C310059-,Knee Space Panel, 31H x 00D x 59L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1372,A10C310060-,Knee Space Panel, 31H x 00D x 60L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1373,A10C310061-,Knee Space Panel, 31H x 00D x 61L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1374,A10C310062-,Knee Space Panel, 31H x 00D x 62L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1375,A10C310063-,Knee Space Panel, 31H x 00D x 63L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1376,A10C310064-,Knee Space Panel, 31H x 00D x 64L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1377,A10C310065-,Knee Space Panel, 31H x 00D x 65L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1378,A10C310066-,Knee Space Panel, 31H x 00D x 66L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1379,A10C310067-,Knee Space Panel, 31H x 00D x 67L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1380,A10C310068-,Knee Space Panel, 31H x 00D x 68L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1381,A10C310069-,Knee Space Panel, 31H x 00D x 69L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1382,A10C310070-,Knee Space Panel, 31H x 00D x 70L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1383,A10C310071-,Knee Space Panel, 31H x 00D x 71L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1384,A10C310072-,Knee Space Panel, 31H x 00D x 72L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"31"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1385,A10C320015-,Knee Space Panel, 32H x 00D x 15L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1386,A10C320016-,Knee Space Panel, 32H x 00D x 16L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1387,A10C320017-,Knee Space Panel, 32H x 00D x 17L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1388,A10C320018-,Knee Space Panel, 32H x 00D x 18L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1389,A10C320019-,Knee Space Panel, 32H x 00D x 19L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1390,A10C320020-,Knee Space Panel, 32H x 00D x 20L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1391,A10C320021-,Knee Space Panel, 32H x 00D x 21L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1392,A10C320022-,Knee Space Panel, 32H x 00D x 22L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1393,A10C320023-,Knee Space Panel, 32H x 00D x 23L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1394,A10C320024-,Knee Space Panel, 32H x 00D x 24L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1395,A10C320025-,Knee Space Panel, 32H x 00D x 25L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1396,A10C320026-,Knee Space Panel, 32H x 00D x 26L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1397,A10C320027-,Knee Space Panel, 32H x 00D x 27L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1398,A10C320028-,Knee Space Panel, 32H x 00D x 28L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1399,A10C320029-,Knee Space Panel, 32H x 00D x 29L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1400,A10C320030-,Knee Space Panel, 32H x 00D x 30L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1401,A10C320031-,Knee Space Panel, 32H x 00D x 31L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1402,A10C320032-,Knee Space Panel, 32H x 00D x 32L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1403,A10C320033-,Knee Space Panel, 32H x 00D x 33L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1404,A10C320034-,Knee Space Panel, 32H x 00D x 34L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1405,A10C320035-,Knee Space Panel, 32H x 00D x 35L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1406,A10C320036-,Knee Space Panel, 32H x 00D x 36L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1407,A10C320037-,Knee Space Panel, 32H x 00D x 37L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1408,A10C320038-,Knee Space Panel, 32H x 00D x 38L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1409,A10C320039-,Knee Space Panel, 32H x 00D x 39L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1410,A10C320040-,Knee Space Panel, 32H x 00D x 40L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1411,A10C320041-,Knee Space Panel, 32H x 00D x 41L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1412,A10C320042-,Knee Space Panel, 32H x 00D x 42L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1413,A10C320043-,Knee Space Panel, 32H x 00D x 43L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1414,A10C320044-,Knee Space Panel, 32H x 00D x 44L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1415,A10C320045-,Knee Space Panel, 32H x 00D x 45L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1416,A10C320046-,Knee Space Panel, 32H x 00D x 46L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1417,A10C320047-,Knee Space Panel, 32H x 00D x 47L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1418,A10C320048-,Knee Space Panel, 32H x 00D x 48L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1419,A10C320049-,Knee Space Panel, 32H x 00D x 49L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1420,A10C320050-,Knee Space Panel, 32H x 00D x 50L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1421,A10C320051-,Knee Space Panel, 32H x 00D x 51L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1422,A10C320052-,Knee Space Panel, 32H x 00D x 52L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1423,A10C320053-,Knee Space Panel, 32H x 00D x 53L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1424,A10C320054-,Knee Space Panel, 32H x 00D x 54L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1425,A10C320055-,Knee Space Panel, 32H x 00D x 55L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
1426,A10C320056-,Knee Space Panel, 32H x 00D x 56L,Knee Space Panel-Kewaunee-A10.rfa,Lab Design ,0SF,Research Collection,Knee Space Panels,"32"" High",,,,,,900,Import,900,900,900,2,Nos,Nos,,,,Furniture,,,,,
